content,positive_prob,negative_prob,sentiment_class
武大高数期末试题 ,0.0,0.0,-1
整理出一段话，出自窦文涛武大周年校友论坛演讲：“感恩不单是一个人品问题，不单是一个品德问题，感恩是智力智商的问题。很多人只看到眼前，不懂感恩的人有两种：一种是别人帮助过自己装糊涂忘记了；一种是自卑，觉得受到低的评价后得把功劳揽到自己头上，稍微有点机会全是因为自己的能耐，不懂得追溯 ...全文,0.966453,0.0335465,2
#珞珈趣谈# 竹林幽径，绿意盎然，宁静致远。  （图片via.刘丹琦） （文字via.郑美珠 唐家瑞） ,0.975088,0.0249124,2
按最近的事物供应...//@军武大伊万:…你确定这些尸体只是丢出去当鱼饵了？,0.0,0.0,-1
武大食堂是属于 周末人比平时还多 ,0.830701,0.169299,2
真诚相待。 温柔以对。 武汉大学， 东湖阳光， 《王阳明心学》 ,0.996493,0.00350727,2
武大 好诶 喜欢 武汉·国立武汉大学 ,0.0,0.0,-1
让美好在指尖绽放！总务后勤部劳动实践课程之《插花艺术》开课啦戳视频↓↓和小武一起到现场体验一下吧（来源：总务后勤部团委）#武大快递# 武汉大学的微博视频 ,0.0,0.0,-1
#晚安武大#  “生活不是你活了多少日子，而是你记住了多少日子，要使你过得每一天，都值得回忆。”                                                     ———《朗读者》                                       晚安愿你放松身心，今夜有个宁静的睡眠。 （摄影：李宸雨） ,0.99996,3.9596e-05,2
“一往情深的武大”#搞笑# 猎奇鸭的微博视频 ,0.274796,0.725204,0
关于大学的专业分流真的很纠结理想与现实有些矛盾 我现在在武大读大一，很向往外交学专业但是害怕就业困难 但是外交学又是我高中时两年的梦想 ,0.0,0.0,-1
堂堂的镇边节度使总不能输给京师卫兵吧？”七郎确实受邀5参加演武大会 ,0.0,0.0,-1
武大的“雷军班”火了，班服也卖脱销。 雷军说，在他心里，武大是全球最好的大学，这个没有错； 雷军班，是武大、学子、小米和雷军多赢的试点 ,0.991594,0.00840607,2
喜欢宋老🫏的人群画像： @嘀咕全世界也磕遍全世界 ： 1.我是武大的#伪装武大#  2.我有澳洲朋友帮我带保健品你羡慕吗 3.我微信能双开  4.我印尼日本小韩都打卡一圈#其实还没出过湖北# ,0.989386,0.010614,2
老鼠伪装学霸你伪装武大，笑喷了@嘀咕全世界也磕遍全世界 ,0.0,0.0,-1
#伪装武大# 和谢谢鸭癣够我笑到明年，你和宋🫏也算4️⃣同穴了，啾咪@嘀咕全世界也磕遍全世界 ,0.970524,0.0294756,2
咋办，原来真跟宋🫏一样火兰泥扶不上墙😆🫰自己过得那么苦还搁那yy小作文#伪装武大# @嘀咕全世界也磕遍全世界 ,0.104477,0.895523,0
武大0.8的床简直太小了睡两个人 快热死了我 ,0.0,0.0,-1
老鼠伪装学霸你伪装武大，笑喷了@嘀咕全世界也磕遍全世界 ,0.0575393,0.942461,0
#伪装武大# 和谢谢鸭癣够我笑到明年，你和宋🫏也算4️⃣同穴了，啾咪@嘀咕全世界也磕遍全世界 ,0.970524,0.0294755,2
咋办，原来真跟宋🫏一样火兰泥扶不上墙😆🫰自己过得那么苦还搁那yy小作文#伪装武大# @嘀咕全世界也磕遍全世界 ,0.0,0.0,-1
武大0.8的床简直太小了睡两个人 快热死了我 ,0.00373342,0.996267,0
看了一圈实际上全国只有武大才和我的硕士研究方向完全match 本校都不match 报考武大我选的研究方向完全就和我的硕论题目一模一样 复习考试也根本不用重新学很多跨领域知识 我要是去武大读博才是文化产业领域嫡中嫡 本硕博管理学学位下的文化产业一致得嫡嫡道道   但可惜我对武汉没什么执念 对文化产业 ...全文,0.649389,0.350611,2
我是武大的小废物🐶🐶 ,0.0,0.0,-1
武大校友论坛：路人视角下的雷军！网友：雷神的谦卑是骨子里的！#雷军##雷军还是太全面了#武汉大学 天空永远蔚蓝的微博视频 ,0.999381,0.000619227,2
#黄灿灿回应人工智能对武大校花的定义#人类对美的定义，和Ai对美的定义一样吗，你知道AI是怎么定义校花的吗？一起来看看 ！！！！！！！~ ,0.832941,0.167059,2
我上的不是武大吗，怎么不给我充？！武汉大学差评 ,0.0,0.0,-1
“我觉得，像南京大屠杀这些事情，让日本民族认账恐怕已经很困难。而且，随着时势变迁、国家利益等诸多因素的影响，未来也许会有更多的日本人否认。  “但我以为这没什么，只要我们做到以下两条。  “第一是自己不能糊涂。有时与虎谋皮，徒费功夫，不太值。  “第二，必须自强。你是武松，就不怕老虎； ...全文,0.0225171,0.977483,0
“我觉得，像南京大屠杀这些事情，让日本民族认账恐怕已经很困难。而且，随着时势变迁、国家利益等诸多因素的影响，未来也许会有更多的日本人否认。  “但我以为这没什么，只要我们做到以下两条。  “第一是自己不能糊涂。有时与虎谋皮，徒费功夫，不太值。  “第二，必须自强。你是武松，就不怕老虎； ...全文,0.0225171,0.977483,0
p1真的好怀念麓南 毕业不知不觉居然已经半年了啊.. 半年没见到朋友们了 好想念 p3-10 好喜欢武大的晴天 感觉真的比中南好看 晴天在上课的路上都会感觉开心一点 p11🙃 p12-13 每周五的看牙已经变成了固定放松日 今天终于是最后一次啦 每周固定的寿司郎 p14 我们都有美好的未来 p17 以前在南京每年都能 ...全文,0.999806,0.000194296,2
《年度最佳985应该是清华没错了》 《年度最佳985给北大也可以》 《年度最佳985如果是上交也能理解》 《我🌿，武大》 ,0.999805,0.00019459,2
【不能忘！不敢忘！不会忘！】今天，是我国第11个南京大屠杀死难者国家公祭日。岁月流转，警钟长鸣，愿逝者安息，和平永存，吾辈当以史为鉴，自强不息，传英烈浩气，守和平正义，护山河锦绣，逐盛世华梦。勿忘国耻！振兴中华！不能忘！不敢忘！不会忘！#国家公祭日##武大快递# ,0.999567,0.000433185,2
此时此刻我走在路上 忽然醒悟 就算多年前我考上武大 也不会最终就和他在一起 ,0.623451,0.376549,2
【#雷军同款羽绒服卖断货#，#网友开始许愿小米羽绒服#】近日，小米创始人雷军和武汉大学“雷军班”的学生们面对面交流的时候，学生送了雷军一件“雷军班”同款羽绒服。雷军发视频称，穿上“雷军班”的班服，瞬间感觉年轻了。  雷军的该条视频发出后，这款羽绒服的销量大涨。  12月11日，武大校内的文创 ...全文,0.0,0.0,-1
根据经验术后48小时冷敷，那热敷时间呢？请问各位老师有没有相关的经验？@种牙匠黄建生 @协和口外王承勇 @牙医张林-遵义铂菲口腔 @拔牙匠郭永峰 @昆明拔智齿的付医生 @路漫漫牙医 @首医牙槽外科-庄锐医生 @武大口腔何克飞 ,0.651444,0.348556,2
在知道博士师兄师姐的硕士学校是武大医学部和吉大白求恩以后 今天喜闻另一位师姐是上交的 看起来很难   实则一点都不简单 ,0.28054,0.71946,0
#雷军同款武大羽绒服卖断货#  小米CEO同款！雷军同款羽绒服卖断货，网友开始许愿“小米羽绒服”。 ,0.36934,0.63066,0
武大老牌楼，看着沧桑破旧，魅力依旧还在。 ,0.939751,0.0602493,2
#南京大屠杀之痛永不敢忘#  又是一年历史纪念，武大什么时候能把樱花拔光，南京什么时候能关掉日本养老院。仇恨永远是仇恨，合作也不耽误我们摆出历史仇恨提醒对方，日本就是欠我们的，不关掉靖国神社，不向中国遇难者道歉赔偿，这个恨就过不去。 ,0.0,0.0,-1
《西交大VS武大：谁更胜一筹？顶尖学府巅峰对决，等你来选！》播放量：102 作者：莘学说教育网页链接 ,0.0,0.0,-1
#微观天下## 打卡四季中国# 【武汉AI四季】春回武汉，东湖樱花绽放，粉嫩花瓣轻舞，绘就一幅生机盎然的画卷。夏日炎炎，长江水波荡漾，黄鹤楼巍峨耸立，诉说着古老与现代的故事。秋风送爽，武大枫叶如火，铺满金色大道，温暖人心。冬雪皑皑，江城银装素裹，芦苇摇曳，静候春归。诗意武汉，四季皆美。 ...全文,0.999928,7.14914e-05,2
军武大谣棍，手法老套的一比，但这两年得瑟的很 ,0.822804,0.177196,2
我也是真疯了 准备考武大了 ,0.0,0.0,-1
和武大合不来原因找到了。。 ,0.868915,0.131085,2
【#雷军同款武大羽绒服卖断货#】#雷军同款羽绒服卖断货#近日，雷军在社交平台发布的视频中穿上了“雷军班”同款班服—武汉大学新推出的黑色羽绒服，并表示穿上“雷军班”的班服，瞬间感觉变年轻了。  @东方财经 搜索武大文创店小程序发现，该款羽绒服售价598元至658元，已有1398人购买，目前为缺货状态 ...全文,0.624698,0.375302,2
【#雷军同款武大羽绒服卖断货#】#雷军同款羽绒服卖断货#近日，雷军在社交平台发布的视频中穿上了“雷军班”同款班服—武汉大学新推出的黑色羽绒服，并表示穿上“雷军班”的班服，瞬间感觉变年轻了。  @东方财经 搜索武大文创店小程序发现，该款羽绒服售价598元至658元，已有1398人购买，目前为缺货状态 ...全文,0.0,0.0,-1
【#雷军同款羽绒服卖断货# 网友开始许愿“小米羽绒服”】近日，小米创始人雷军和武汉大学“雷军班”的学生们面对面交流的时候，学生送了雷军一件“雷军班”同款羽绒服。雷军发视频称，穿上“雷军班”的班服，瞬间感觉年轻了。该条视频发出后，这款羽绒服的销量大涨。  12月11日，武大校内的文创店陆陆 ...全文,0.0,0.0,-1
#我的流水账日记#  每周最期待的周五 早上朋友就发来鹦鹉洲大桥上的日出 今天虽然有太阳但是有雾霾 并算不上好天气 不过冬天的太阳还是很难得的 今天溜号没去瑜伽 和朋友一起又去了武汉·东湖·湖山咖啡HOLLL  喝咖啡聊天拍照 工作日的偷闲是心情愉悦的 回程的时候在湖边闲逛 今天的风着实有点大 ...全文,0.99817,0.00182967,2
如果没去看他的演唱会 那就去看武大的樱花吧 因为他说过武大的樱花很美.#华晨宇#华晨宇华晨宇 华晨渝yu-的微博视频 ,0.99974,0.000260201,2
"张平文:做数智教育的大学很多,有整体设计的只有武大一家 顺十而为的微博视频 ",0.0,0.0,-1
#考研临时抱佛脚还有用吗#  一般临时抱佛脚都是前一个月或者是前两个月，不过不管是多长时间，现下都是拼搏的时刻！踩着依稀晨光响起每天早晨的背诵，又挽着月光带着满身的收获休息。#武大凌晨的图书馆有多卷# 这不是卷，这是为迎接未来曙光的准备，是战前的磨枪，是梦想展翼的起点 ...全文,0.9978,0.00220037,2
#考研临时抱佛脚还有用吗##武大凌晨的图书馆有多卷# 俗话说“临阵磨枪，不快也光”，考前紧急学习不管怎么样都多少是有点用的。大家都在学习，学习氛围也足。不管是什么形式，都是对知识的渴求！ ,0.999268,0.000731826,2
【小说照进现实！#一句话让武大为我花99800# 】不少同学纷纷表示“珞珈山下好读书”好像真真切切地具象化了！#珞珈山下好读书此刻具象化了# 武汉校园的微博视频 ,0.0,0.0,-1
说买就买？巴基斯坦媒体报称2年内从中国采购60架歼-35，对于这则新闻我们怎么看？  via.@军武大伊万 说买就买？巴基斯坦媒体：2年内从中国采购60架歼-35！ ,0.000400434,0.9996,0
我：“武大课程老师有什么推荐的呀” 其他分行同事：“我们要去清华” 我：“好好好 我知道了你们今年拿A，等我们业务条线努努力，总有一天我也带队去🙄” ,0.914246,0.0857543,2
小林和孟姐，最近的新宠，全剧无丑人，而且《九重紫》这部剧节奏很好，高潮迭起，男女主感情不虐，就虐事业，经历挫折，对我们脆弱打工人十分友好。今早和同事姐们闲聊，发现他们都在看哈哈哈哈哈，大家都是有眼珠子的，之前永夜也是。  而且在朋友圈当自由水之后，有朋友私我李昀锐是她老家学长，以前 ...全文,0.0,0.0,-1
半口GBR一例#承接各种软硬组织缺损烂尾工程# @牙医张林-遵义铂菲口腔 @种牙匠黄建生 @武大口腔何克飞 @北京牙医郭航 @成都牙医_吴家豪 @昆明牙医何俊雄 ,0.0,0.0,-1
